Iteration	Posterior	Likelihood	Prior	sigma2
5720	53.43631	50.20442	3.231891	0.005715716
5730	51.67789	48.70599	2.971896	0.007412849
5740	53.53752	50.42807	3.109443	0.006460246
5750	53.1498	49.88925	3.260547	0.005554253
5760	53.51922	50.29839	3.220833	0.005779271
5770	53.59783	50.47771	3.120125	0.006391604
5780	53.52347	50.30326	3.220206	0.005782898
5790	53.70364	50.52891	3.174728	0.00605196
5800	53.47347	50.24629	3.227182	0.005742692
5810	52.53712	49.51789	3.019229	0.007070147
5820	53.581	50.37013	3.210862	0.005837185
5830	53.66211	50.46936	3.192753	0.005943852
5840	53.64276	50.44477	3.197986	0.00591283
5850	53.64205	50.51209	3.129954	0.006329088
5860	53.66209	50.46934	3.192758	0.005943826
5870	51.61006	48.64145	2.968608	0.00743726
5880	52.02559	48.69631	3.329276	0.005185335
5890	52.36072	49.35229	3.008433	0.007146889
5900	53.70989	50.54379	3.166091	0.006104457
5910	53.65654	50.52269	3.133844	0.006304519
5920	53.58059	50.36966	3.210934	0.005836763
5930	53.50952	50.4044	3.105122	0.00648822
5940	53.27582	50.02663	3.249191	0.005617684
5950	53.30044	50.22106	3.079388	0.006657356
5960	52.90256	49.85814	3.044416	0.006894297
5970	53.63517	50.43535	3.199824	0.005901972
5980	52.81992	49.5348	3.285123	0.005419416
5990	53.41578	50.18143	3.234351	0.005701671
6000	53.70882	50.53994	3.168888	0.006087407
6010	53.67461	50.53509	3.139527	0.006268792
6020	52.53922	49.51986	3.019362	0.007069205
6030	53.02719	49.75681	3.270384	0.005499879
6040	53.66978	50.53189	3.137888	0.006279075
6050	53.70008	50.54893	3.151146	0.006196374
6060	53.70829	50.5385	3.169785	0.006081949
6070	53.56069	50.34633	3.214364	0.005816778
6080	53.55571	50.44327	3.112439	0.006440921
6090	52.72315	49.43176	3.291387	0.00538557
6100	53.2792	50.20201	3.077184	0.006672048
6110	52.63247	49.3355	3.296973	0.005355572
6120	53.16984	50.10325	3.066589	0.00674311
6130	53.44805	50.21761	3.230441	0.005724011
6140	53.18029	49.92236	3.257931	0.005568801
6150	52.88209	49.83922	3.042876	0.00690492
6160	51.77833	48.4377	3.340629	0.005126799
6170	53.50626	50.40162	3.104639	0.006491359
6180	53.30308	50.05657	3.246519	0.005632717
6190	53.70989	50.54744	3.162449	0.006126731
6200	53.68029	50.49356	3.186734	0.005979737
6210	53.32557	50.24351	3.082069	0.006639534
6220	53.67208	50.48244	3.189634	0.005962422
6230	53.69102	50.54487	3.146145	0.006227444
6240	53.23272	50.16019	3.072539	0.006703112
6250	52.97794	49.92769	3.050255	0.006854158
6260	53.6922	50.51052	3.181684	0.006010013
6270	53.55557	50.34036	3.215209	0.005811866
6280	51.93714	48.95218	2.984963	0.007316617
6290	51.91811	48.5838	3.334312	0.005159287
6300	53.56537	50.45127	3.1141	0.00643023
6310	53.47799	50.37739	3.100596	0.006517657
6320	53.65613	50.46166	3.194468	0.005933665
6330	53.2194	50.14815	3.071248	0.006711769
6340	53.49143	50.38894	3.102486	0.006505349
6350	53.65481	50.52145	3.133355	0.006307602
6360	48.72985	45.28735	3.442501	0.004630243
6370	51.33612	48.38031	2.955809	0.007533062
6380	53.51034	50.28821	3.222122	0.005771825
6390	52.14865	48.82536	3.323296	0.005216436
6400	53.36953	50.12994	3.239592	0.005671866
6410	53.31615	50.2351	3.081054	0.006646275
6420	52.09891	49.10534	2.993576	0.007253866
6430	53.70192	50.52587	3.176045	0.006043997
6440	53.23192	49.9786	3.253319	0.005594544
6450	53.23593	49.98298	3.25295	0.005596607
6460	52.42714	49.41473	3.012415	0.007118489
6470	53.69443	50.51387	3.180563	0.006016749
6480	53.15516	49.89507	3.260092	0.00555678
6490	53.5498	50.33366	3.216143	0.005806441
6500	53.71007	50.54625	3.163828	0.006118287
6510	52.93613	49.65902	3.27711	0.005463011
6520	53.64141	50.51162	3.129793	0.00633011
6530	53.51165	50.40621	3.105439	0.006486164
6540	52.98668	49.93573	3.05095	0.006849394
6550	53.69306	50.54591	3.147142	0.006221235
6560	53.69509	50.51487	3.180221	0.006018809
6570	53.28704	50.03894	3.248102	0.005623808
6580	53.50752	50.4027	3.104825	0.006490146
6590	53.05612	49.78797	3.268152	0.005512173
6600	53.31694	50.2358	3.081138	0.006645716
6610	53.15006	50.08528	3.064788	0.006755264
6620	53.70242	50.52674	3.175677	0.00604622
6630	53.31844	50.23714	3.0813	0.006644642
6640	53.49275	50.39007	3.102675	0.00650412
6650	53.61697	50.41309	3.203884	0.005878057
6660	53.10314	49.83873	3.26441	0.005532836
6670	53.68416	50.49893	3.185229	0.005988741
6680	53.68893	50.50572	3.183208	0.006000861
6690	53.34149	50.25768	3.083811	0.006627977
6700	53.47313	50.3732	3.099926	0.006522025
6710	52.56857	49.54733	3.021233	0.007055993
6720	52.38712	49.07616	3.310958	0.005281197
6730	53.70756	50.54988	3.157676	0.006156046
6740	53.01837	49.74731	3.271056	0.005496188
6750	53.41836	50.18431	3.234047	0.005703403
6760	53.70626	50.5501	3.156154	0.006165419
6770	53.40515	50.16956	3.235591	0.005694606
6780	53.67684	50.48884	3.187997	0.005972187
6790	53.15746	50.092	3.065458	0.006750743
6800	53.70777	50.54981	3.157957	0.006154313
6810	53.70777	50.54981	3.157957	0.006154313
6820	53.70763	50.53691	3.170721	0.006076261
6830	53.56479	50.35111	3.213678	0.005820769
6840	52.95807	49.68254	3.275529	0.005471656
6850	52.88712	49.84387	3.043253	0.006902319
6860	53.69071	50.54471	3.146	0.006228347
6870	53.40714	50.17178	3.235361	0.005695915
6880	53.62569	50.4237	3.201994	0.005889178
6890	53.70948	50.54844	3.161037	0.006135387
6900	51.34116	48.38512	2.956038	0.007531336
6910	53.17947	49.92147	3.258002	0.005568405
6920	53.10883	50.0477	3.06113	0.006780023
6930	53.13605	49.87435	3.261701	0.005547844
6940	53.29487	50.21606	3.078804	0.006661244
6950	53.70837	50.53871	3.169662	0.006082697
6960	53.61844	50.41487	3.203572	0.005879892
6970	52.73936	49.70675	3.03261	0.006976175
6980	53.4878	50.38583	3.10197	0.006508702
6990	53.64416	50.51366	3.130493	0.006325681
7000	52.90187	49.62234	3.279534	0.005449789
7010	53.14696	49.88617	3.260786	0.005552922
7020	53.70796	50.54974	3.158223	0.006152677
7030	53.66875	50.53119	3.137551	0.006281191
7040	53.70969	50.54283	3.166859	0.006099774
7050	52.37939	49.36985	3.009543	0.007138963
7060	53.53063	50.3115	3.219132	0.005789112
7070	53.65181	50.45616	3.195649	0.005926663
7080	52.48544	49.46945	3.015991	0.00709308
7090	53.46122	50.23244	3.228774	0.005733557
7100	52.61793	49.32008	3.297846	0.005350899
7110	53.66548	50.47374	3.191738	0.005949889
7120	53.10954	50.04835	3.061192	0.006779601
7130	53.53281	50.31401	3.2188	0.005791033
7140	53.58464	50.37443	3.210205	0.005841021
7150	53.67162	50.48183	3.189785	0.00596152
7160	53.70713	50.54999	3.157141	0.006159342
7170	53.6103	50.48764	3.122666	0.006375383
7180	53.70824	50.53838	3.169861	0.006081491
7190	53.58699	50.37722	3.209774	0.005843536
7200	53.70354	50.52873	3.174808	0.006051478
7210	53.60462	50.39821	3.206413	0.005863213
7220	52.36598	49.35724	3.008745	0.007144659
7230	53.59107	50.38205	3.209021	0.005847943
7240	53.04758	49.99167	3.055913	0.00681549
7250	53.58579	50.46799	3.117801	0.00640648
7260	53.12296	50.06059	3.06237	0.006771621
7270	52.90068	49.8564	3.044273	0.00689528
7280	53.65813	50.52382	3.134301	0.006301639
7290	53.48404	50.3826	3.10144	0.006512157
7300	51.31666	47.95673	3.359927	0.00502881
7310	53.49613	50.39297	3.10316	0.006500965
7320	53.68616	50.50176	3.184405	0.005993678
7330	53.62411	50.42176	3.202345	0.005887109
7340	53.32608	50.24395	3.082123	0.006639173
7350	53.64606	50.51507	3.130987	0.006322558
7360	53.70771	50.54983	3.157878	0.006154799
7370	53.2838	50.20614	3.077656	0.006668895
7380	53.68312	50.54042	3.142706	0.006248893
7390	52.65363	49.62684	3.026789	0.007016897
7400	53.55042	50.33437	3.216044	0.005807012
7410	53.65037	50.45434	3.196031	0.005924399
7420	53.67737	50.48956	3.187809	0.005973314
7430	53.10638	50.04547	3.060917	0.006781469
7440	50.91156	47.9743	2.937261	0.00767409
7450	53.60977	50.48722	3.122554	0.006376097
7460	53.67685	50.48885	3.187994	0.005972206
7470	52.63151	49.60618	3.025325	0.007027182
7480	52.95732	49.68174	3.275584	0.005471359
7490	53.1327	49.87072	3.261981	0.005546292
7500	53.51836	50.41191	3.106452	0.006479598
7510	53.68412	50.49887	3.185246	0.005988644
7520	52.02817	48.69902	3.329153	0.005185974
7530	53.66838	50.53095	3.137433	0.006281933
7540	53.15892	49.89915	3.259772	0.005558557
7550	53.35299	50.2679	3.085092	0.006619491
7560	53.58414	50.37384	3.210296	0.005840489
7570	53.10496	50.04416	3.060793	0.006782312
7580	53.68527	50.50049	3.184778	0.005991446
7590	51.59972	48.6316	2.968111	0.007440957
7600	53.66593	50.52928	3.136653	0.006286832
7610	53.70424	50.55	3.154237	0.006177251
7620	52.57141	49.54999	3.021416	0.007054705
7630	53.67433	50.48546	3.188873	0.005966959
7640	53.64374	50.446	3.19774	0.005914286
7650	53.35237	50.11092	3.241443	0.005661377
7660	53.70915	50.54092	3.168238	0.00609137
7670	53.26505	50.1893	3.075744	0.006681657
7680	53.56865	50.35563	3.213022	0.005824587
7690	52.8121	49.77436	3.037744	0.006940448
7700	53.70343	50.52853	3.174899	0.006050927
7710	53.6149	50.41058	3.204319	0.0058755
7720	53.70029	50.52313	3.177163	0.006037244
7730	53.68984	50.54425	3.145592	0.006230889
7740	53.70345	50.54987	3.153584	0.006181285
7750	53.05484	49.78659	3.268251	0.005511623
7760	51.60952	48.64094	2.968582	0.007437452
7770	52.85026	49.80974	3.040517	0.006921229
7780	53.30365	50.22392	3.079726	0.00665511
7790	53.69075	50.54473	3.146015	0.006228251
7800	53.69161	50.54518	3.14643	0.006225668
7810	53.51807	50.29707	3.221001	0.005778302
7820	53.48795	50.2627	3.225247	0.005753819
7830	53.6459	50.51495	3.130943	0.006322831
7840	52.80449	49.7673	3.037198	0.006944238
7850	53.55155	50.43981	3.111739	0.006445433
7860	52.40833	49.09852	3.309805	0.005287286
7870	53.70798	50.53773	3.170248	0.006079137
7880	53.49964	50.39597	3.103668	0.00649766
7890	53.6358	50.43613	3.199675	0.005902849
7900	53.47214	50.37235	3.099791	0.006522906
7910	53.70788	50.54977	3.158105	0.006153406
7920	51.99651	49.00843	2.988079	0.007293852
7930	51.11953	48.17336	2.94617	0.007606024
7940	52.73894	49.70636	3.032581	0.006976378
7950	53.66801	50.5307	3.137314	0.006282681
7960	53.70394	50.52946	3.17448	0.006053461
7970	53.70988	50.54376	3.166117	0.006104303
7980	52.97208	49.92229	3.049791	0.006857338
7990	53.65442	50.52118	3.133247	0.006308285
8000	53.69225	50.51059	3.181661	0.006010151
8010	53.683	50.54034	3.142659	0.006249187
8020	53.57956	50.46292	3.116641	0.006413911
8030	53.70747	50.53654	3.170927	0.006075007
8040	53.32543	50.24338	3.082053	0.006639639
8050	53.37564	50.13672	3.238922	0.005675672
8060	52.85332	49.57044	3.282878	0.005431591
8070	53.70564	50.53267	3.17296	0.006062671
8080	53.16943	49.91056	3.258871	0.005563566
8090	53.40004	50.16386	3.23618	0.005691255
8100	53.70626	50.53394	3.172322	0.006066538
8110	53.67984	50.53841	3.141427	0.006256895
8120	53.64488	50.44743	3.197453	0.005915981
8130	50.17893	47.27085	2.90808	0.007901326
8140	53.41613	50.18182	3.23431	0.005701906
8150	53.63433	50.43431	3.200023	0.005900798
8160	53.66723	50.53017	3.137064	0.006284249
8170	53.69598	50.5473	3.148684	0.00621165
8180	53.65945	50.46592	3.193528	0.005939245
8190	53.70791	50.54976	3.158145	0.006153159
8200	53.58775	50.46958	3.118172	0.006404101
8210	53.38663	50.29767	3.08896	0.006593934
8220	53.54899	50.43768	3.111313	0.006448176
8230	53.16096	49.90137	3.259597	0.005559528
8240	52.75804	49.46887	3.289167	0.005397541
8250	52.7551	49.46574	3.289356	0.005396522
8260	53.68613	50.54218	3.143948	0.006241136
8270	53.45881	50.36082	3.097989	0.006534666
8280	53.05502	49.99849	3.056533	0.00681126
8290	53.4464	50.21576	3.230646	0.005722836
8300	52.26001	49.25744	3.002569	0.007188922
8310	53.59906	50.47869	3.12037	0.00639004
8320	53.48859	50.38651	3.102083	0.006507972
8330	53.46395	50.23552	3.228423	0.00573557
8340	53.35696	50.27142	3.085539	0.006616534
8350	53.55715	50.44447	3.112682	0.006439353
8360	52.8784	49.59723	3.281164	0.005440914
8370	53.68278	50.54021	3.142571	0.006249736
8380	53.29804	50.21891	3.079136	0.006659032
8390	53.5514	50.33551	3.215887	0.005807929
8400	53.56555	50.45142	3.114131	0.006430034
8410	53.08489	49.81901	3.26588	0.005524711
8420	53.70877	50.53978	3.16899	0.006086787
8430	53.39059	50.15333	3.237255	0.005685141
8440	53.66324	50.52742	3.135821	0.006292063
8450	52.76158	49.47264	3.288939	0.005398772
8460	53.58495	50.4673	3.117642	0.006407494
8470	52.1509	49.15447	2.99643	0.007233196
8480	53.45175	50.22178	3.229976	0.005726669
8490	52.91946	49.64116	3.278296	0.005456536
8500	53.17807	49.91994	3.258124	0.005567724
8510	53.26317	50.01277	3.250401	0.00561089
8520	53.49926	50.39565	3.103613	0.006498018
8530	52.68221	49.38827	3.293941	0.005371835
8540	53.71008	50.54567	3.164417	0.006114687
8550	52.53033	49.51153	3.0188	0.007073182
8560	53.3785	50.29049	3.088009	0.006600211
8570	53.46157	50.36321	3.098359	0.006532253
8580	53.37546	50.2878	3.087655	0.006602546
8590	53.12028	49.85727	3.263009	0.005540591
8600	53.70622	50.55011	3.156113	0.006165676
8610	53.30207	50.05545	3.246619	0.00563215
8620	53.70794	50.54975	3.158198	0.006152832
8630	52.8484	49.80802	3.040381	0.006922172
8640	53.65982	50.52502	3.134795	0.006298524
8650	53.70191	50.5495	3.152409	0.006188554
8660	53.70623	50.53388	3.172354	0.006066348
8670	53.69581	50.54722	3.148591	0.006212229
8680	53.70926	50.54877	3.160486	0.006138771
8690	53.60527	50.48365	3.121623	0.006382037
8700	53.31144	50.06575	3.245682	0.005637433
8710	52.83231	49.54802	3.284295	0.005423902
8720	52.86308	49.82162	3.041462	0.00691469
8730	53.70599	50.55012	3.155876	0.006167137
8740	53.23758	49.98479	3.252797	0.005597461
8750	52.93429	49.65704	3.277242	0.005462292
8760	53.26626	50.01616	3.250107	0.00561254
8770	53.70921	50.5411	3.16811	0.006092148
8780	53.5886	50.47027	3.118334	0.006403066
8790	53.64721	50.45035	3.196859	0.0059195
8800	52.44355	49.13568	3.30787	0.005297529
8810	53.59653	50.47666	3.119869	0.006393243
8820	50.61895	47.23331	3.385642	0.004901144
8830	53.6995	50.54873	3.150772	0.006198692
8840	53.41366	50.17905	3.234601	0.005700245
8850	53.59136	50.38239	3.208966	0.00584826
8860	53.62502	50.42287	3.202145	0.005888292
8870	51.29308	48.33922	2.953862	0.007547742
8880	53.09397	49.82882	3.265151	0.005528738
8890	53.67574	50.53582	3.139924	0.006266302
8900	53.70644	50.55009	3.156349	0.006164222
8910	53.0874	50.02813	3.059277	0.0067926
8920	53.70211	50.5262	3.175906	0.006044838
8930	53.68448	50.54122	3.143259	0.006245443
8940	53.64315	50.51292	3.130236	0.006327309
8950	53.6877	50.54307	3.144626	0.006236908
8960	53.69615	50.54737	3.148776	0.006211077
8970	53.11558	49.85219	3.263395	0.005538453
8980	52.88081	49.83803	3.04278	0.006905582
8990	53.64908	50.51729	3.131784	0.006317519
9000	53.65529	50.5218	3.133492	0.00630674
9010	53.67799	50.53725	3.140736	0.006261214
9020	52.89433	49.61427	3.28006	0.005446922
9030	52.3792	49.36967	3.009532	0.007139044
9040	53.41693	50.18271	3.234217	0.005702438
9050	52.90662	49.62742	3.279201	0.005451603
9060	53.18676	50.11861	3.068156	0.006732556
9070	53.49106	50.38862	3.102433	0.006505692
9080	53.62202	50.49682	3.125201	0.006359245
9090	53.58757	50.37791	3.209668	0.005844158
9100	53.55923	50.4462	3.113038	0.006437062
9110	53.25675	50.00574	3.251009	0.00560748
9120	51.97536	48.9884	2.986963	0.007301993
9130	52.49547	49.47886	3.016615	0.007088657
9140	52.46189	49.44735	3.014537	0.007103402
9150	53.65478	50.52144	3.133348	0.006307646
9160	53.61205	50.40714	3.20491	0.005872029
9170	52.95648	49.68084	3.275644	0.005471027
9180	53.7081	50.54968	3.158423	0.006151445
9190	52.50145	49.48446	3.016987	0.007086018
9200	53.20739	50.1373	3.070099	0.006719485
9210	52.08693	49.09401	2.992924	0.007258594
9220	53.65444	50.4595	3.194937	0.005930886
9230	53.59719	50.47719	3.119998	0.00639242
9240	52.94578	49.66937	3.276417	0.005466798
9250	53.29036	50.21202	3.078335	0.006664373
9260	53.70569	50.55012	3.155573	0.006169008
9270	52.08799	48.76171	3.326274	0.005200926
9280	53.68508	50.54157	3.143505	0.006243906
9290	53.09747	49.8326	3.264869	0.005530298
9300	53.70761	50.54987	3.157739	0.006155659
9310	53.66321	50.5274	3.135811	0.00629213
9320	53.61327	50.40861	3.204658	0.005873508
9330	52.90602	49.86134	3.044678	0.00689249
9340	50.33684	46.9417	3.395144	0.004854794
9350	53.57295	50.45751	3.115441	0.006421613
9360	53.25262	50.17812	3.074499	0.006689986
9370	53.70309	50.52792	3.17517	0.006049289
9380	52.44397	49.43053	3.013439	0.007111202
9390	53.70132	50.52485	3.176467	0.006041449
9400	53.37777	50.13908	3.238687	0.005677004
9410	53.67379	50.48473	3.189058	0.005965857
9420	53.54284	50.43254	3.110303	0.006454693
9430	52.58933	49.28979	3.299544	0.005341818
9440	53.28611	50.20822	3.077895	0.006667301
9450	52.78122	49.74568	3.035541	0.006955756
9460	53.30586	50.2259	3.079959	0.00665356
9470	51.47274	48.11909	3.353644	0.005060505
9480	53.70782	50.5498	3.158026	0.006153891
9490	53.47998	50.25367	3.226319	0.00574765
9500	52.17418	48.85216	3.322025	0.005223072
9510	53.69107	50.50884	3.182228	0.006006742
9520	53.10511	49.84085	3.264251	0.005533719
9530	53.44236	50.21121	3.231148	0.005719964
9540	53.55582	50.44336	3.112457	0.006440806
9550	53.66359	50.52766	3.135927	0.006291397
9560	53.54425	50.32722	3.217027	0.005801312
9570	53.47048	50.2429	3.227575	0.005740437
9580	52.66967	49.37496	3.294712	0.005367692
9590	53.54167	50.43155	3.110112	0.006455926
9600	53.69817	50.54822	3.149948	0.006203805
9610	53.38583	50.14804	3.237789	0.005682101
9620	53.70708	50.53567	3.171409	0.006072079
9630	53.70478	50.53103	3.173756	0.006057849
9640	53.71004	50.54491	3.165129	0.006110336
9650	53.70553	50.55011	3.155415	0.006169981
9660	53.71008	50.54587	3.164214	0.00611593
9670	53.56992	50.35712	3.212804	0.005825858
9680	53.45132	50.22129	3.230031	0.005726358
9690	52.83432	49.55016	3.28416	0.005424634
9700	53.60781	50.48566	3.122146	0.006378701
9710	53.70867	50.54934	3.159326	0.006145893
9720	53.33805	50.25462	3.083431	0.006630492
9730	53.53065	50.31152	3.219128	0.005789134
9740	52.76089	49.47191	3.288984	0.005398531
9750	53.70147	50.54938	3.152095	0.006190499
9760	53.5604	50.34599	3.214412	0.005816497
9770	53.30912	50.06321	3.245914	0.005636122
9780	53.38289	50.29437	3.088521	0.00659683
9790	52.44555	49.43202	3.013536	0.007110515
9800	53.06128	50.00422	3.057059	0.006807684
9810	53.29933	50.05244	3.246892	0.005630615
9820	53.70593	50.55012	3.155816	0.006167508
9830	53.20715	49.95158	3.255562	0.005582006
9840	53.3795	50.29137	3.088125	0.006599448
9850	53.26413	50.18848	3.075652	0.006682276
9860	53.62271	50.49736	3.125355	0.006358263
9870	53.15255	49.89224	3.260313	0.005555548
9880	53.34569	50.10353	3.242152	0.005657369
9890	53.2673	50.01729	3.250009	0.005613093
9900	53.52839	50.42039	3.108	0.006469577
9910	53.26942	50.01961	3.249806	0.00561423
9920	53.54367	50.43323	3.110438	0.006453825
9930	53.71008	50.54598	3.1641	0.006116626
9940	53.24101	50.16766	3.073351	0.006697672
9950	53.48814	50.38612	3.102018	0.006508393
9960	53.27636	50.02722	3.249139	0.005617978
9970	53.24107	50.16771	3.073356	0.006697637
9980	53.70889	50.54916	3.159734	0.006143391
9990	50.87445	47.49782	3.376626	0.004945534
10000	53.68521	50.54165	3.143561	0.006243552
10010	51.09111	47.72248	3.368633	0.004985221
10020	51.37479	48.41722	2.957572	0.007519789
10030	53.16186	50.096	3.065859	0.006748037
10040	53.71	50.54453	3.165467	0.006108269
10050	51.11175	47.7439	3.367853	0.00498911
10060	52.28797	48.97175	3.316219	0.005253484
10070	53.17641	49.91814	3.258268	0.005566922
10080	53.12003	50.05792	3.062112	0.00677337
10090	52.88038	49.59936	3.281026	0.00544166
10100	53.71008	50.54584	3.164245	0.006115738
10110	53.0496	49.99352	3.05608	0.006814347
10120	53.70961	50.54821	3.161392	0.00613321
10130	53.669	50.47836	3.190637	0.005956441
10140	53.46489	50.23659	3.228301	0.00573627
10150	52.98707	49.71366	3.273402	0.005483307
10160	53.50935	50.28708	3.222264	0.005771008
10170	53.53165	50.42314	3.108511	0.006466274
10180	52.66559	49.638	3.027587	0.0070113
10190	53.61111	50.406	3.205105	0.005870887
10200	53.69503	50.54686	3.148166	0.006214869
10210	53.70983	50.54766	3.162166	0.006128467
10220	53.65485	50.52148	3.133366	0.006307536
10230	52.81996	49.78165	3.038311	0.006936516
10240	53.2714	50.19501	3.076388	0.006677362
10250	52.26481	49.26196	3.002844	0.007186946
10260	50.48378	47.56394	2.919848	0.007808889
10270	52.91997	49.64171	3.27826	0.005456732
10280	53.52622	50.41856	3.107661	0.006471769
10290	53.69143	50.50937	3.182058	0.006007764
10300	49.44256	46.01985	3.422713	0.004722781
10310	53.70996	50.54718	3.162772	0.006124754
10320	52.77206	49.73717	3.034894	0.006960255
10330	53.70006	50.52275	3.177312	0.006036346
10340	52.973	49.69857	3.274439	0.005477625
