Iteration	Replicate_ID	Posterior	Likelihood	Prior	sigma2
5745	1	52.77396	49.48582	3.28814	0.005403087
5746	0	49.69212	46.8019	2.890212	0.008043773
5747	1	53.56777	50.45325	3.114521	0.006427524
5748	0	53.70521	50.5501	3.155108	0.006171876
5749	1	53.63882	50.50968	3.129146	0.006334205
5750	0	53.46807	50.24018	3.227889	0.005738635
5751	1	53.34406	50.10174	3.242323	0.005656399
5752	0	52.54781	49.24584	3.30197	0.005328875
5753	1	53.4162	50.1819	3.234302	0.005701951
5754	0	53.46393	50.2355	3.228426	0.005735555
5755	1	53.34218	50.25829	3.083887	0.006627472
5756	0	53.67777	50.4901	3.187664	0.005974178
5757	1	53.68528	50.5005	3.184774	0.005991467
5758	0	52.92009	49.64184	3.278252	0.00545678
5759	1	52.50019	49.48328	3.016909	0.007086574
5760	0	52.97007	49.69541	3.274654	0.005476446
5761	1	53.70998	50.54436	3.165616	0.006107361
5762	0	52.25087	49.24882	3.002047	0.00719268
5763	1	53.53247	50.42383	3.108641	0.006465431
5764	0	53.05203	49.78356	3.26847	0.005510419
5765	1	53.48869	50.3866	3.102097	0.00650788
5766	0	53.70999	50.54451	3.165487	0.006108146
5767	1	52.70733	49.67692	3.030408	0.006991554
5768	0	52.56946	49.54817	3.021291	0.007055589
5769	1	53.51426	50.40843	3.105832	0.006483616
5770	0	53.70949	50.54842	3.161069	0.006135194
5771	1	53.08493	50.02586	3.059065	0.006794042
5772	0	53.70442	50.55002	3.154399	0.006176248
5773	1	53.48914	50.26405	3.225085	0.005754747
5774	0	53.70446	50.55003	3.154431	0.006176051
5775	1	53.70998	50.54438	3.165595	0.006107488
5776	0	53.39317	50.15621	3.236962	0.005686803
5777	1	53.40565	50.17011	3.235534	0.005694932
5778	0	53.70744	50.53646	3.170973	0.006074728
5779	1	52.35812	49.04561	3.312517	0.005272968
5780	0	53.70867	50.5395	3.16917	0.00608569
5781	1	53.08314	50.02423	3.058912	0.006795077
5782	0	53.70952	50.54838	3.161137	0.006134775
5783	1	53.00556	49.95309	3.052466	0.006839018
5784	0	53.69875	50.54845	3.150302	0.006201608
5785	1	53.68707	50.50305	3.184021	0.005995985
5786	0	53.61557	50.49179	3.123787	0.006368243
5787	1	53.64533	50.51454	3.130797	0.006323758
5788	0	53.69759	50.51877	3.178828	0.006027197
5789	1	53.51793	50.41154	3.106387	0.006480019
5790	0	52.51362	49.20968	3.303935	0.005318416
5791	1	53.70966	50.54273	3.166932	0.006099326
5792	0	53.71007	50.54542	3.164659	0.006113207
5793	1	53.57384	50.36171	3.212126	0.005829808
5794	0	53.21648	49.96176	3.254723	0.00558669
5795	1	53.56	50.34552	3.21448	0.005816106
5796	0	53.2615	50.18611	3.075387	0.006684043
5797	1	51.81995	48.841	2.978952	0.007360725
5798	0	53.18588	49.92843	3.257443	0.005571516
5799	1	52.72056	49.42901	3.291551	0.005384691
5800	0	53.58211	50.46499	3.117112	0.006410892
5801	1	53.46438	50.23601	3.228367	0.005735892
5802	0	51.88949	48.90699	2.982497	0.007334679
5803	1	53.70883	50.54921	3.159613	0.006144135
5804	0	53.39564	50.15895	3.236683	0.005688394
5805	1	53.68974	50.5442	3.145547	0.006231167
5806	0	53.58533	50.37525	3.21008	0.005841753
5807	1	53.32012	50.23864	3.08148	0.006643447
5808	0	53.61138	50.40634	3.205048	0.005871221
5809	1	52.23766	48.91884	3.318815	0.005239863
5810	0	52.6062	49.58253	3.023666	0.007038847
5811	1	53.44011	50.20868	3.231425	0.005718378
5812	0	53.52663	50.30689	3.219734	0.005785624
5813	1	53.01281	49.95976	3.053054	0.006835
5814	0	53.36171	50.27563	3.086077	0.006612972
5815	1	53.57186	50.35939	3.212469	0.005827809
5816	0	52.76398	49.72965	3.034326	0.00696421
5817	1	53.52762	50.41974	3.107879	0.006470362
5818	0	53.18133	50.11368	3.06765	0.00673596
5819	1	53.1206	50.05844	3.062162	0.006773031
5820	0	53.57809	50.36671	3.211379	0.005834165
5821	1	53.2324	50.15989	3.072507	0.006703327
5822	0	53.65388	50.52078	3.133094	0.006309248
5823	1	52.73197	49.44114	3.29083	0.005388573
5824	0	53.55544	50.34021	3.21523	0.005811743
5825	1	53.59365	50.47435	3.119305	0.006396851
5826	0	53.48498	50.25934	3.225648	0.005751508
5827	1	53.58327	50.37281	3.210453	0.005839571
5828	0	53.64422	50.4466	3.19762	0.005914995
5829	1	52.72741	49.43629	3.291118	0.005387019
5830	0	53.66845	50.47764	3.19081	0.00595541
5831	1	53.0593	50.00241	3.056892	0.006808818
5832	0	51.12373	47.75633	3.367399	0.004991375
5833	1	53.6374	50.43811	3.199294	0.005905103
5834	0	53.6859	50.50139	3.184514	0.005993026
5835	1	53.53378	50.31513	3.218651	0.005791894
5836	0	53.39908	50.16279	3.236289	0.005690631
5837	1	52.9382	49.66124	3.276962	0.00546382
5838	0	53.53451	50.31597	3.21854	0.005792536
5839	1	53.70448	50.55003	3.15445	0.006175934
5840	0	53.62871	50.50199	3.126722	0.006349579
5841	1	51.00101	48.05996	2.941054	0.007645036
5842	0	52.10424	49.11038	2.993867	0.007251758
5843	1	53.63334	50.43309	3.200254	0.005899435
5844	0	53.09335	49.82815	3.265201	0.005528461
5845	1	53.6821	50.49606	3.186044	0.005983862
5846	0	53.7063	50.53403	3.172279	0.006066801
5847	1	52.69793	49.66816	3.029768	0.00699603
5848	0	53.7092	50.54105	3.168144	0.006091938
5849	1	53.23697	49.98411	3.252854	0.005597142
5850	0	52.49664	49.19174	3.3049	0.005313289
5851	1	53.70532	50.53207	3.173259	0.00606086
5852	0	52.35193	49.34402	3.007914	0.007150605
5853	1	53.46154	50.36318	3.098354	0.00653228
5854	0	53.70814	50.53813	3.170008	0.006080593
5855	1	52.14771	48.82436	3.323343	0.005216191
5856	0	53.70487	50.5312	3.173676	0.006058332
5857	1	53.37697	50.28914	3.087831	0.006601385
5858	0	53.31998	50.23851	3.081465	0.006643546
5859	1	53.35544	50.11432	3.241116	0.005663233
5860	0	53.69764	50.51884	3.178801	0.006027361
5861	1	53.6291	50.50229	3.126813	0.006349003
5862	0	53.17793	49.91979	3.258136	0.005567658
5863	1	50.98643	48.046	2.940432	0.007649795
5864	0	53.41912	50.32623	3.092888	0.006568084
5865	1	53.34422	50.2601	3.084113	0.006625978
5866	0	53.70668	50.55007	3.156616	0.006162571
5867	1	53.65034	50.51821	3.132123	0.00631538
5868	0	53.0053	49.95285	3.052445	0.006839164
5869	1	53.25676	50.18185	3.074912	0.00668722
5870	0	53.71008	50.54571	3.164371	0.006114966
5871	1	53.21869	49.96417	3.254524	0.005587805
5872	0	53.68399	50.54094	3.143059	0.006246688
5873	1	53.64972	50.51776	3.131956	0.006316432
5874	0	53.70446	50.55003	3.154428	0.00617607
5875	1	53.37885	50.2908	3.088049	0.006599944
5876	0	53.21908	49.96459	3.254489	0.005588002
5877	1	53.58177	50.46472	3.11705	0.006411292
5878	0	52.88305	49.6022	3.280843	0.00544266
5879	1	53.6619	50.52648	3.135413	0.006294632
5880	0	53.64475	50.5141	3.130646	0.006324714
5881	1	53.04154	49.98613	3.05541	0.006818913
5882	0	53.60814	50.48592	3.122214	0.006378268
5883	1	52.62016	49.59558	3.024579	0.007032426
5884	0	53.68691	50.50283	3.184088	0.005995581
5885	1	53.43819	50.3429	3.095295	0.006552298
5886	0	53.61402	50.40951	3.204504	0.005874415
5887	1	51.66954	48.69805	2.971488	0.007415871
5888	0	52.79149	49.75522	3.03627	0.00695069
5889	1	53.70107	50.52443	3.176639	0.006040405
5890	0	53.55228	50.33654	3.215744	0.005808757
5891	1	53.67748	50.48971	3.187769	0.005973553
5892	0	53.66405	50.52798	3.136068	0.006290513
5893	1	52.92231	49.87639	3.04592	0.006883937
5894	0	53.25663	50.18173	3.074899	0.006687307
5895	1	53.5928	50.47366	3.11914	0.006397906
5896	0	53.24078	50.16746	3.073328	0.006697823
5897	1	53.47075	50.37115	3.0996	0.006524147
5898	0	52.78405	49.49657	3.287484	0.005406633
5899	1	53.28191	50.20445	3.077462	0.006670191
5900	0	52.62648	49.60149	3.024994	0.007029508
5901	1	53.42381	50.19041	3.2334	0.005707095
5902	0	53.34785	50.26333	3.084517	0.006623299
5903	1	52.60469	49.30605	3.298635	0.005346677
5904	0	53.565	50.35135	3.213643	0.005820973
5905	1	53.6152	50.49149	3.123707	0.006368754
5906	0	52.59836	49.29935	3.29901	0.005344672
5907	1	51.46029	48.49877	2.96152	0.007490163
5908	0	53.59726	50.47725	3.120012	0.006392327
5909	1	53.52795	50.42002	3.10793	0.006470027
5910	0	53.31948	50.23807	3.081411	0.0066439
5911	1	53.05544	49.99887	3.056568	0.006811023
5912	0	53.08787	49.82223	3.265641	0.00552603
5913	1	53.71008	50.54548	3.164594	0.006113602
5914	0	53.42542	50.19222	3.233207	0.005708199
5915	1	53.66014	50.46681	3.19333	0.005940427
5916	0	52.79954	49.51307	3.28647	0.005412116
5917	1	53.70947	50.54196	3.167501	0.006095858
5918	0	53.69094	50.54483	3.146105	0.006227689
5919	1	52.66748	49.63977	3.027714	0.00701041
5920	0	53.18582	49.92837	3.257448	0.005571488
5921	1	53.6524	50.51971	3.132685	0.006311832
5922	0	53.64729	50.51598	3.131309	0.006320518
5923	1	53.70079	50.54917	3.151622	0.006193429
5924	0	51.54542	48.5799	2.965521	0.007460256
5925	1	52.97785	49.9276	3.050248	0.00685421
5926	0	53.58047	50.36951	3.210956	0.005836636
5927	1	53.24796	50.17392	3.074036	0.006693084
5928	0	53.58857	50.37909	3.209484	0.005845235
5929	1	53.70256	50.54967	3.152888	0.006185594
5930	0	48.2525	45.41006	2.842442	0.008437355
5931	1	53.59335	50.38475	3.208593	0.005850442
5932	0	53.61311	50.48985	3.123258	0.006371609
5933	1	51.52236	48.55793	2.96443	0.007468397
5934	0	53.66793	50.47696	3.190975	0.005954433
5935	1	51.8765	48.54028	3.336219	0.005149458
5936	0	53.70481	50.53108	3.173729	0.006058011
5937	1	53.65182	50.45618	3.195645	0.005926686
5938	0	53.17026	49.91147	3.258799	0.005563967
5939	1	53.62115	50.49614	3.125007	0.006360479
5940	0	52.59557	49.2964	3.299176	0.005343789
5941	1	53.61722	50.49308	3.124143	0.006365976
5942	0	53.6633	50.52746	3.135838	0.006291958
5943	1	53.44466	50.2138	3.230863	0.005721596
5944	0	53.69809	50.54819	3.149897	0.006204121
5945	1	53.464	50.23559	3.228416	0.005735612
5946	0	49.7061	46.29115	3.414943	0.004759616
5947	1	53.6868	50.54256	3.144233	0.006239357
5948	0	53.70223	50.54959	3.152642	0.006187113
5949	1	53.59131	50.38234	3.208975	0.00584821
5950	0	52.81152	49.52584	3.28568	0.005416398
5951	1	53.13199	49.86995	3.26204	0.005545963
5952	0	53.68539	50.54175	3.143635	0.006243091
5953	1	53.48749	50.26218	3.225309	0.005753459
5954	0	53.57629	50.36459	3.211697	0.005832311
5955	1	51.69188	48.7193	2.97258	0.007407779
5956	0	53.63942	50.44061	3.198808	0.005907972
5957	1	53.46287	50.23431	3.228562	0.005734776
5958	0	52.80298	49.51673	3.286244	0.005413341
5959	1	53.70993	50.54405	3.165879	0.006105751
5960	0	53.11394	49.85041	3.26353	0.005537709
5961	1	51.85516	48.87442	2.980739	0.007347583
5962	0	53.01721	49.74607	3.271144	0.005495705
5963	1	53.5313	50.42284	3.108455	0.006466632
5964	0	53.47236	50.24503	3.227328	0.005741854
5965	1	53.08511	49.81925	3.265862	0.005524809
5966	0	53.584	50.46653	3.117465	0.006408631
5967	1	53.67519	50.53546	3.139728	0.006267531
5968	0	53.58777	50.37814	3.209631	0.005844372
5969	1	53.66002	50.46665	3.193365	0.005940218
5970	0	53.28631	50.03813	3.248174	0.005623402
5971	1	52.9559	49.68022	3.275686	0.005470796
5972	0	51.80505	48.82685	2.978201	0.007366259
5973	1	53.69774	50.54805	3.149688	0.006205416
5974	0	53.33226	50.08871	3.243555	0.005649436
5975	1	53.65787	50.46389	3.193981	0.005936561
5976	0	53.39302	50.3033	3.089718	0.006588943
5977	1	53.70767	50.54985	3.157817	0.006155176
5978	0	53.6113	50.48842	3.122876	0.006374048
5979	1	53.7085	50.53904	3.169455	0.006083957
5980	0	53.56085	50.44753	3.113315	0.006435281
5981	1	51.00069	47.62868	3.37201	0.004968413
5982	0	53.23934	50.16616	3.073186	0.006698771
5983	1	53.38748	50.14988	3.237604	0.005683153
5984	0	53.58333	50.46599	3.11734	0.006409433
5985	1	53.54686	50.4359	3.11096	0.006450452
5986	0	53.33753	50.25415	3.083374	0.006630876
5987	1	53.60094	50.4802	3.120745	0.006387643
5988	0	53.54574	50.32895	3.21679	0.005802681
5989	1	53.61645	50.49247	3.123976	0.00636704
5990	0	53.67996	50.4931	3.186858	0.005978993
5991	1	52.12099	49.12621	2.994783	0.007245118
5992	0	53.61679	50.41287	3.203922	0.005877833
5993	1	52.45118	49.4373	3.01388	0.007108068
5994	0	52.319	49.00441	3.314594	0.00526203
5995	1	53.70119	50.52464	3.176554	0.006040921
5996	0	53.71007	50.54525	3.164815	0.006112254
5997	1	53.67668	50.53642	3.140262	0.006264182
5998	0	53.30206	50.2225	3.079558	0.006656227
5999	1	53.666	50.52933	3.136675	0.006286696
6000	0	53.70849	50.53902	3.169468	0.006083882
6001	1	53.62197	50.49678	3.12519	0.006359312
6002	0	53.40515	50.16956	3.235591	0.005694604
6003	1	53.33284	50.08934	3.243495	0.005649774
6004	0	53.60011	50.39281	3.207299	0.005858021
6005	1	52.59492	49.57199	3.022933	0.007044009
6006	0	53.44589	50.21518	3.23071	0.005722468
6007	1	52.8258	49.78707	3.038733	0.006933586
6008	0	53.65172	50.45604	3.195674	0.005926519
6009	1	52.90423	49.85969	3.044542	0.006893425
6010	0	53.08882	50.02942	3.059398	0.006791775
6011	1	53.70945	50.5485	3.16095	0.006135925
6012	0	53.63895	50.50977	3.129178	0.006334006
6013	1	53.10083	50.04039	3.060434	0.006784742
6014	0	53.57039	50.4554	3.114984	0.006424552
6015	1	53.1555	49.89544	3.260063	0.00555694
6016	0	53.37531	50.13635	3.238958	0.005675464
6017	1	53.56832	50.4537	3.114618	0.006426904
6018	0	53.70988	50.54376	3.16612	0.006104284
6019	1	53.66702	50.53002	3.136997	0.006284673
6020	0	51.54811	48.19758	3.350527	0.005076307
6021	1	53.66124	50.46824	3.193008	0.005942339
6022	0	53.70684	50.53516	3.171685	0.006070408
6023	1	53.70218	50.54957	3.152602	0.00618736
6024	0	52.84104	49.8012	3.039842	0.006925903
6025	1	53.42727	50.33336	3.093906	0.006561401
6026	0	53.31386	50.06842	3.245437	0.005638811
6027	1	53.63251	50.50489	3.127614	0.006343919
6028	0	53.59604	50.38796	3.208082	0.005853437
6029	1	53.64332	50.51304	3.130277	0.006327047
6030	0	53.70925	50.54123	3.168022	0.006092682
6031	1	53.6305	50.42959	3.200911	0.00589556
6032	0	53.5697	50.45483	3.114861	0.00642534
6033	1	52.76942	49.73471	3.034709	0.006961548
6034	0	53.67734	50.48952	3.187818	0.005973257
6035	1	53.6842	50.54106	3.143143	0.006246164
6036	0	53.67189	50.5333	3.138591	0.006274662
6037	1	53.4494	50.35265	3.096746	0.006542794
6038	0	53.69719	50.54782	3.149372	0.00620738
6039	1	53.70503	50.55009	3.154947	0.006172871
6040	0	53.35988	50.11924	3.240639	0.005665931
6041	1	52.04141	49.05094	2.99047	0.007276433
6042	0	52.9018	49.85744	3.044358	0.006894695
6043	1	53.57509	50.45926	3.115826	0.00641914
6044	0	52.76371	49.7294	3.034307	0.006964342
6045	1	53.54139	50.43133	3.110068	0.00645621
6046	0	53.58199	50.4649	3.11709	0.006411031
6047	1	51.41294	48.05687	3.356078	0.005048205
6048	0	53.48226	50.25624	3.226015	0.0057494
6049	1	53.41375	50.32153	3.092225	0.00657244
6050	0	52.97123	49.92151	3.049724	0.006857799
6051	1	53.70269	50.52722	3.175474	0.006047448
6052	0	52.03608	48.70731	3.328775	0.005187933
6053	1	53.08554	50.02642	3.059117	0.006793686
6054	0	53.03057	49.97606	3.054505	0.006825092
6055	1	53.59461	50.38625	3.208355	0.005851836
6056	0	53.55238	50.4405	3.111878	0.006444537
6057	1	53.35347	50.26832	3.085146	0.006619134
6058	0	53.31567	50.07042	3.245254	0.005639844
6059	1	53.61364	50.49027	3.123372	0.006370884
6060	0	53.50159	50.27822	3.223364	0.005764664
6061	1	51.01174	48.07023	2.941513	0.00764153
6062	0	51.04232	47.67186	3.370463	0.004976108
6063	1	52.98229	49.93169	3.0506	0.006851792
6064	0	52.90828	49.86343	3.04485	0.006891308
6065	1	52.65977	49.36446	3.295318	0.005364443
6066	0	53.71008	50.54581	3.16427	0.006115586
6067	1	53.34833	50.26376	3.084571	0.006622943
6068	0	51.80762	48.4683	3.339326	0.005133485
6069	1	53.34006	50.09732	3.242743	0.005654027
6070	0	53.70981	50.5434	3.166409	0.006102517
6071	1	53.21943	50.14818	3.07125	0.006711753
6072	0	53.3907	50.30126	3.089442	0.006590756
6073	1	53.71003	50.54485	3.165179	0.006110029
6074	0	53.70522	50.53186	3.17336	0.006060244
6075	1	53.48618	50.38444	3.101741	0.006510197
6076	0	52.62874	49.33155	3.297197	0.005354371
6077	1	53.38422	50.14625	3.23797	0.005681075
6078	0	53.25292	50.1784	3.074529	0.006689781
6079	1	53.63908	50.50987	3.12921	0.006333799
6080	0	53.61401	50.40951	3.204504	0.005874413
6081	1	53.70211	50.54956	3.152555	0.006187653
6082	0	53.66819	50.53082	3.137372	0.006282316
6083	1	53.68442	50.54119	3.143232	0.006245606
6084	0	53.35237	50.26734	3.085022	0.006619955
6085	1	49.76096	46.86829	2.892677	0.008023973
6086	0	53.64854	50.45203	3.196513	0.005921546
6087	1	53.70935	50.54864	3.160715	0.006137363
6088	0	50.66121	47.73428	2.926933	0.00775376
6089	1	53.66042	50.52545	3.134972	0.006297408
6090	0	53.61213	50.48908	3.123051	0.006372928
6091	1	53.51786	50.41148	3.106376	0.006480088
6092	0	52.86275	49.82131	3.041438	0.00691486
6093	1	52.70259	49.67251	3.030085	0.006993811
6094	0	53.50729	50.28473	3.222558	0.005769311
6095	1	53.68044	50.49375	3.186681	0.005980057
6096	0	53.0306	49.76047	3.270124	0.005501312
6097	1	52.42525	49.11637	3.308879	0.005292186
6098	0	53.40424	50.31317	3.091064	0.006580076
6099	1	53.69974	50.52222	3.177519	0.006035094
6100	0	53.63051	50.50337	3.127143	0.006346906
6101	1	53.08584	50.0267	3.059143	0.006793508
6102	0	53.65797	50.52371	3.134256	0.006301924
6103	1	53.70967	50.54807	3.161601	0.006131928
6104	0	53.39721	50.307	3.090218	0.006585645
6105	1	53.13693	49.87531	3.261628	0.005548251
6106	0	53.10292	50.0423	3.060616	0.006783511
6107	1	53.63041	50.42947	3.200932	0.005895438
6108	0	52.99978	49.72733	3.272455	0.0054885
6109	1	53.7072	50.53593	3.171266	0.006072953
6110	0	53.628	50.42652	3.201479	0.005892211
6111	1	53.6936	50.5126	3.180994	0.006014161
6112	0	53.09831	50.03809	3.060216	0.006786221
6113	1	52.8766	49.59531	3.281287	0.005440241
6114	0	53.70258	50.54968	3.152905	0.006185488
6115	1	53.66909	50.53143	3.137662	0.006280491
6116	0	53.21404	49.95909	3.254944	0.005585457
6117	1	53.62871	50.42739	3.201317	0.005893164
6118	0	53.60004	50.39272	3.207313	0.005857936
6119	1	53.66764	50.53044	3.137193	0.006283437
6120	0	53.39707	50.30687	3.090201	0.006585757
6121	1	53.57312	50.36087	3.212251	0.005829083
6122	0	53.11498	50.05331	3.061668	0.006776378
6123	1	53.70884	50.53999	3.168854	0.006087617
6124	0	52.86431	49.82276	3.041553	0.006914061
6125	1	53.60282	50.39605	3.206769	0.005861124
6126	0	53.62044	50.4173	3.203144	0.00588241
6127	1	53.28412	50.20643	3.077689	0.006668674
6128	0	53.66451	50.5283	3.13621	0.006289622
6129	1	53.65105	50.51873	3.132316	0.006314161
6130	0	53.6959	50.54726	3.148643	0.006211907
6131	1	53.70919	50.54103	3.168163	0.006091826
6132	0	53.28125	50.03258	3.248666	0.005620634
6133	1	53.67734	50.48952	3.187819	0.005973255
6134	0	53.27453	50.19783	3.076707	0.00667523
6135	1	53.61979	50.49509	3.124706	0.006362391
6136	0	53.61484	50.4105	3.204333	0.00587542
6137	1	53.54639	50.43551	3.110884	0.006450943
6138	0	53.6363	50.50777	3.128526	0.006338137
6139	1	53.56513	50.45107	3.114057	0.006430508
6140	0	52.8813	49.60033	3.280964	0.005442002
6141	1	53.68651	50.5424	3.144112	0.006240116
6142	0	53.68818	50.50463	3.183542	0.005998855
6143	1	53.70815	50.54965	3.158499	0.006150981
6144	0	53.54413	50.43362	3.110513	0.006453337
6145	1	53.68812	50.54331	3.144814	0.006235739
6146	0	52.40688	49.39569	3.01119	0.007127213
6147	1	53.65638	50.46198	3.194399	0.005934078
6148	0	53.43208	50.33757	3.094515	0.00655741
6149	1	53.44843	50.35181	3.09662	0.006543621
6150	0	50.75192	47.82129	2.930628	0.007725161
6151	1	53.61487	50.41055	3.204325	0.005875464
6152	0	53.45822	50.36031	3.097911	0.006535175
6153	1	52.39634	49.08588	3.310458	0.005283837
6154	0	53.01268	49.74119	3.271486	0.005493822
6155	1	53.55385	50.44172	3.112124	0.006442948
6156	0	53.70983	50.54768	3.162148	0.006128574
6157	1	53.65199	50.51942	3.132572	0.006312541
6158	0	52.03285	48.70392	3.328929	0.005187133
6159	1	53.63549	50.50716	3.128329	0.006339384
6160	0	53.71008	50.54577	3.16431	0.006115341
6161	1	53.3484	50.10654	3.241865	0.005658992
6162	0	53.69037	50.54453	3.145837	0.00622936
6163	1	51.00798	48.06663	2.941352	0.00764276
6164	0	51.86058	48.87956	2.981015	0.007345553
6165	1	53.40148	50.31075	3.090731	0.006582267
6166	0	53.70059	50.54911	3.151487	0.006194263
6167	1	53.29	50.04219	3.247812	0.005625437
6168	0	52.92964	49.88315	3.046482	0.006880069
6169	1	52.58686	49.28717	3.29969	0.005341039
6170	0	52.83787	49.79826	3.039611	0.006927507
6171	1	53.70403	50.52962	3.174409	0.006053895
6172	0	53.67934	50.5381	3.141239	0.006258069
6173	1	53.59192	50.38306	3.208861	0.005848876
6174	0	53.4708	50.24326	3.227534	0.005740676
6175	1	53.23225	49.97896	3.253288	0.005594714
6176	0	53.04634	49.99053	3.055809	0.006816197
6177	1	52.82696	49.78815	3.038818	0.006933002
6178	0	53.70832	50.53857	3.169743	0.006082205
6179	1	50.31154	47.3984	2.913139	0.007861451
6180	0	53.56506	50.35143	3.213632	0.005821036
6181	1	53.67302	50.48371	3.189317	0.005964313
6182	0	53.70785	50.53742	3.170429	0.006078034
6183	1	53.43936	50.20784	3.231517	0.005717854
6184	0	53.38927	50.15187	3.237403	0.005684296
6185	1	53.52499	50.30502	3.219978	0.005784212
6186	0	53.68036	50.53873	3.141626	0.006255648
6187	1	53.64489	50.44744	3.197449	0.005916004
6188	0	53.52356	50.41631	3.107249	0.006474437
6189	1	52.97792	49.92767	3.050254	0.006854168
6190	0	51.60436	48.63603	2.968334	0.007439297
6191	1	53.525	50.41753	3.107472	0.006472993
6192	0	52.83549	49.79605	3.039437	0.006928709
6193	1	52.59921	49.30024	3.29896	0.005344939
6194	0	51.22139	48.27073	2.950655	0.007571991
6195	1	53.68994	50.5072	3.182749	0.006003612
6196	0	52.80951	49.5237	3.285812	0.005415678
6197	1	53.42296	50.32959	3.093366	0.006564945
